year,round,code,compound_1,compound_2,compound_3,compound_4,compound_5,compound_6,compound_7,compound_8,stint length_1,stint length_2,stint length_3,stint length_4,stint length_5,stint length_6,stint length_7,stint length_8
2021,14,MAZ,MEDIUM,SOFT,HARD,SOFT,N,N,N,N,24.0,4.0,11.0,3.0,0.0,0.0,0.0,0.0
2021,14,MSC,MEDIUM,HARD,N,N,N,N,N,N,23.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,NOR,MEDIUM,HARD,N,N,N,N,N,N,24.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,OCO,MEDIUM,HARD,N,N,N,N,N,N,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,PER,MEDIUM,HARD,N,N,N,N,N,N,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,RIC,MEDIUM,HARD,N,N,N,N,N,N,22.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,RUS,MEDIUM,HARD,N,N,N,N,N,N,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,SAI,MEDIUM,HARD,N,N,N,N,N,N,26.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,STR,MEDIUM,HARD,N,N,N,N,N,N,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,TSU,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,VER,MEDIUM,HARD,N,N,N,N,N,N,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,14,VET,MEDIUM,HARD,MEDIUM,N,N,N,N,N,22.0,4.0,27.0,0.0,0.0,0.0,0.0,0.0
2021,15,ALO,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,36.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,15,BOT,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,28.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,15,GAS,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,33.0,17.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,15,GIO,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,36.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,15,HAM,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,26.0,23.0,4.0,0.0,0.0,0.0,0.0,0.0
2021,15,LAT,MEDIUM,HARD,N,N,N,N,N,N,13.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,15,LEC,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,35.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0
2021,15,MAZ,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,14.0,32.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,15,MSC,MEDIUM,HARD,N,N,N,N,N,N,20.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,15,NOR,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,28.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,15,OCO,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,15.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,15,PER,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,36.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
2021,15,RAI,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,15.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,15,RIC,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,22.0,26.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,15,RUS,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,13.0,34.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,15,SAI,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,14.0,34.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,15,STR,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,12.0,36.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,15,TSU,MEDIUM,HARD,SOFT,INTERMEDIATE,N,N,N,N,13.0,34.0,2.0,3.0,0.0,0.0,0.0,0.0
2021,15,VER,HARD,MEDIUM,INTERMEDIATE,N,N,N,N,N,26.0,22.0,5.0,0.0,0.0,0.0,0.0,0.0
2021,15,VET,MEDIUM,HARD,INTERMEDIATE,N,N,N,N,N,26.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,16,ALO,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,30.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,BOT,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,GAS,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,GIO,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,40.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,HAM,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,50.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,LAT,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,34.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,LEC,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,47.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,MAZ,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,35.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,MSC,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,39.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,NOR,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,34.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,OCO,INTERMEDIATE,N,N,N,N,N,N,N,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,PER,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,37.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,RAI,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,37.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,RIC,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,21.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,RUS,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,SAI,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,STR,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,39.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,TSU,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,35.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,VER,INTERMEDIATE,INTERMEDIATE,N,N,N,N,N,N,36.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,16,VET,INTERMEDIATE,MEDIUM,INTERMEDIATE,N,N,N,N,N,36.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
2021,17,ALO,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,7.0,21.0,11.0,10.0,0.0,0.0,0.0,0.0
2021,17,BOT,MEDIUM,HARD,HARD,N,N,N,N,N,15.0,19.0,22.0,0.0,0.0,0.0,0.0,0.0
2021,17,GAS,MEDIUM,HARD,N,N,N,N,N,N,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,17,GIO,MEDIUM,MEDIUM,HARD,N,N,N,N,N,8.0,18.0,29.0,0.0,0.0,0.0,0.0,0.0
2021,17,HAM,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0
2021,17,LAT,MEDIUM,HARD,HARD,N,N,N,N,N,5.0,20.0,30.0,0.0,0.0,0.0,0.0,0.0
2021,17,LEC,MEDIUM,HARD,HARD,N,N,N,N,N,12.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,17,MAZ,MEDIUM,HARD,MEDIUM,MEDIUM,N,N,N,N,1.0,23.0,13.0,17.0,0.0,0.0,0.0,0.0
2021,17,MSC,MEDIUM,HARD,MEDIUM,N,N,N,N,N,11.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0
2021,17,NOR,MEDIUM,HARD,HARD,N,N,N,N,N,10.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0
2021,17,OCO,MEDIUM,HARD,MEDIUM,N,N,N,N,N,3.0,22.0,15.0,0.0,0.0,0.0,0.0,0.0
2021,17,PER,MEDIUM,MEDIUM,HARD,N,N,N,N,N,12.0,18.0,26.0,0.0,0.0,0.0,0.0,0.0
2021,17,RAI,MEDIUM,MEDIUM,HARD,N,N,N,N,N,12.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,17,RIC,MEDIUM,HARD,HARD,N,N,N,N,N,11.0,19.0,26.0,0.0,0.0,0.0,0.0,0.0
2021,17,RUS,MEDIUM,HARD,HARD,N,N,N,N,N,9.0,22.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,17,SAI,SOFT,HARD,HARD,N,N,N,N,N,11.0,18.0,27.0,0.0,0.0,0.0,0.0,0.0
2021,17,STR,MEDIUM,MEDIUM,HARD,N,N,N,N,N,18.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0
2021,17,TSU,SOFT,HARD,HARD,N,N,N,N,N,9.0,23.0,23.0,0.0,0.0,0.0,0.0,0.0
2021,17,VER,MEDIUM,HARD,HARD,N,N,N,N,N,10.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0
2021,17,VET,MEDIUM,MEDIUM,HARD,N,N,N,N,N,17.0,21.0,17.0,0.0,0.0,0.0,0.0,0.0
2021,18,ALO,MEDIUM,HARD,N,N,N,N,N,N,39.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,BOT,MEDIUM,HARD,MEDIUM,SOFT,SOFT,N,N,N,1.0,39.0,23.0,4.0,2.0,0.0,0.0,0.0
2021,18,GAS,MEDIUM,HARD,N,N,N,N,N,N,31.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,GIO,MEDIUM,HARD,N,N,N,N,N,N,16.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,HAM,MEDIUM,HARD,N,N,N,N,N,N,29.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,LAT,MEDIUM,HARD,MEDIUM,N,N,N,N,N,11.0,38.0,20.0,0.0,0.0,0.0,0.0,0.0
2021,18,LEC,MEDIUM,HARD,N,N,N,N,N,N,30.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,MAZ,MEDIUM,HARD,MEDIUM,N,N,N,N,N,13.0,45.0,10.0,0.0,0.0,0.0,0.0,0.0
2021,18,MSC,MEDIUM,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,NOR,MEDIUM,HARD,N,N,N,N,N,N,44.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,OCO,SOFT,HARD,N,N,N,N,N,N,14.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,PER,MEDIUM,HARD,N,N,N,N,N,N,40.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,RAI,MEDIUM,HARD,N,N,N,N,N,N,32.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,RIC,MEDIUM,HARD,MEDIUM,N,N,N,N,N,1.0,37.0,32.0,0.0,0.0,0.0,0.0,0.0
2021,18,RUS,MEDIUM,HARD,N,N,N,N,N,N,15.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,SAI,MEDIUM,HARD,N,N,N,N,N,N,42.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,STR,MEDIUM,HARD,MEDIUM,N,N,N,N,N,12.0,22.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,18,TSU,SOFT,N,N,N,N,N,N,N,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,VER,MEDIUM,HARD,N,N,N,N,N,N,33.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,18,VET,MEDIUM,HARD,N,N,N,N,N,N,33.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,19,ALO,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,7.0,1.0,26.0,36.0,0.0,0.0,0.0,0.0
2021,19,BOT,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,N,N,N,7.0,1.0,22.0,11.0,30.0,0.0,0.0,0.0
2021,19,GAS,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,N,N,N,7.0,1.0,17.0,26.0,19.0,0.0,0.0,0.0
2021,19,GIO,MEDIUM,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,7.0,1.0,21.0,13.0,28.0,0.0,0.0,0.0
2021,19,HAM,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,N,N,N,7.0,1.0,18.0,17.0,28.0,0.0,0.0,0.0
2021,19,LAT,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,N,N,N,7.0,1.0,5.0,26.0,31.0,0.0,0.0,0.0
2021,19,LEC,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,7.0,1.0,19.0,25.0,19.0,0.0,0.0,0.0
2021,19,MAZ,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,7.0,1.0,26.0,35.0,0.0,0.0,0.0,0.0
2021,19,MSC,MEDIUM,MEDIUM,MEDIUM,HARD,MEDIUM,MEDIUM,N,N,7.0,1.0,3.0,18.0,32.0,8.0,0.0,0.0
2021,19,NOR,MEDIUM,HARD,HARD,HARD,HARD,HARD,N,N,1.0,5.0,1.0,1.0,29.0,33.0,0.0,0.0
2021,19,OCO,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,7.0,1.0,22.0,40.0,0.0,0.0,0.0,0.0
2021,19,PER,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,SOFT,N,N,7.0,1.0,20.0,14.0,27.0,2.0,0.0,0.0
2021,19,RAI,MEDIUM,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,7.0,1.0,20.0,24.0,18.0,0.0,0.0,0.0
2021,19,RIC,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,7.0,1.0,22.0,19.0,0.0,0.0,0.0,0.0
2021,19,RUS,MEDIUM,HARD,HARD,HARD,HARD,N,N,N,6.0,1.0,1.0,33.0,29.0,0.0,0.0,0.0
2021,19,SAI,MEDIUM,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,7.0,1.0,18.0,27.0,18.0,0.0,0.0,0.0
2021,19,STR,MEDIUM,MEDIUM,MEDIUM,HARD,N,N,N,N,7.0,1.0,14.0,25.0,0.0,0.0,0.0,0.0
2021,19,TSU,SOFT,HARD,HARD,HARD,HARD,HARD,N,N,4.0,2.0,1.0,1.0,31.0,31.0,0.0,0.0
2021,19,VER,MEDIUM,MEDIUM,MEDIUM,HARD,HARD,N,N,N,7.0,1.0,19.0,13.0,31.0,0.0,0.0,0.0
2021,19,VET,MEDIUM,MEDIUM,MEDIUM,HARD,MEDIUM,N,N,N,7.0,1.0,20.0,27.0,15.0,0.0,0.0,0.0
2021,20,ALO,SOFT,HARD,N,N,N,N,N,N,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,BOT,MEDIUM,HARD,N,N,N,N,N,N,33.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,GAS,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,13.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0
2021,20,GIO,SOFT,MEDIUM,MEDIUM,N,N,N,N,N,15.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0
2021,20,HAM,MEDIUM,HARD,MEDIUM,N,N,N,N,N,18.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0
2021,20,LAT,SOFT,HARD,N,N,N,N,N,N,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,LEC,MEDIUM,HARD,N,N,N,N,N,N,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,MAZ,MEDIUM,SOFT,N,N,N,N,N,N,31.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,MSC,SOFT,MEDIUM,N,N,N,N,N,N,22.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,NOR,SOFT,HARD,MEDIUM,N,N,N,N,N,25.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0
2021,20,OCO,SOFT,HARD,N,N,N,N,N,N,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,PER,MEDIUM,HARD,MEDIUM,N,N,N,N,N,19.0,22.0,16.0,0.0,0.0,0.0,0.0,0.0
2021,20,RAI,SOFT,MEDIUM,HARD,N,N,N,N,N,10.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0
2021,20,RIC,MEDIUM,HARD,N,N,N,N,N,N,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,RUS,SOFT,HARD,SOFT,N,N,N,N,N,17.0,32.0,6.0,0.0,0.0,0.0,0.0,0.0
2021,20,SAI,MEDIUM,HARD,N,N,N,N,N,N,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,STR,MEDIUM,HARD,N,N,N,N,N,N,23.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,20,TSU,SOFT,MEDIUM,HARD,N,N,N,N,N,9.0,25.0,22.0,0.0,0.0,0.0,0.0,0.0
2021,20,VER,MEDIUM,HARD,MEDIUM,SOFT,N,N,N,N,17.0,24.0,14.0,2.0,0.0,0.0,0.0,0.0
2021,20,VET,SOFT,MEDIUM,N,N,N,N,N,N,26.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,21,ALO,MEDIUM,HARD,HARD,HARD,SOFT,N,N,N,10.0,3.0,2.0,29.0,5.0,0.0,0.0,0.0
2021,21,BOT,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,10.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,GAS,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,GIO,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,HAM,MEDIUM,HARD,HARD,HARD,N,N,N,N,10.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,LAT,MEDIUM,HARD,MEDIUM,HARD,N,N,N,N,10.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,LEC,MEDIUM,HARD,HARD,HARD,N,N,N,N,10.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,MAZ,MEDIUM,HARD,N,N,N,N,N,N,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,21,MSC,MEDIUM,N,N,N,N,N,N,N,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2021,21,NOR,SOFT,HARD,HARD,HARD,N,N,N,N,10.0,3.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,OCO,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,PER,MEDIUM,HARD,MEDIUM,N,N,N,N,N,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,21,RAI,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,13.0,2.0,11.0,23.0,0.0,0.0,0.0,0.0
2021,21,RIC,HARD,MEDIUM,MEDIUM,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,RUS,MEDIUM,HARD,HARD,N,N,N,N,N,9.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
2021,21,SAI,HARD,MEDIUM,MEDIUM,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,STR,MEDIUM,HARD,HARD,MEDIUM,N,N,N,N,9.0,4.0,2.0,35.0,0.0,0.0,0.0,0.0
2021,21,TSU,MEDIUM,HARD,MEDIUM,HARD,N,N,N,N,13.0,2.0,8.0,26.0,0.0,0.0,0.0,0.0
2021,21,VER,MEDIUM,HARD,MEDIUM,N,N,N,N,N,13.0,2.0,35.0,0.0,0.0,0.0,0.0,0.0
2021,21,VET,HARD,MEDIUM,MEDIUM,N,N,N,N,N,13.0,2.0,29.0,0.0,0.0,0.0,0.0,0.0
2022,1,ALB,SOFT,MEDIUM,MEDIUM,SOFT,N,N,N,N,13.0,22.0,11.0,11.0,0.0,0.0,0.0,0.0
2022,1,ALO,SOFT,MEDIUM,HARD,SOFT,N,N,N,N,11.0,14.0,17.0,15.0,0.0,0.0,0.0,0.0
2022,1,BOT,SOFT,MEDIUM,MEDIUM,SOFT,N,N,N,N,14.0,22.0,9.0,12.0,0.0,0.0,0.0,0.0
2022,1,GAS,SOFT,MEDIUM,HARD,N,N,N,N,N,14.0,18.0,13.0,0.0,0.0,0.0,0.0,0.0
2022,1,HAM,SOFT,HARD,MEDIUM,SOFT,N,N,N,N,11.0,16.0,17.0,13.0,0.0,0.0,0.0,0.0
2022,1,HUL,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,19.0,18.0,7.0,13.0,0.0,0.0,0.0,0.0
2022,1,LAT,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,14.0,18.0,13.0,12.0,0.0,0.0,0.0,0.0
2022,1,LEC,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,15.0,16.0,15.0,11.0,0.0,0.0,0.0,0.0
2022,1,MAG,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,14.0,20.0,12.0,11.0,0.0,0.0,0.0,0.0
2022,1,MSC,SOFT,MEDIUM,SOFT,N,N,N,N,N,12.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0
2022,1,NOR,MEDIUM,HARD,SOFT,SOFT,N,N,N,N,24.0,17.0,4.0,12.0,0.0,0.0,0.0,0.0
2022,1,OCO,SOFT,MEDIUM,HARD,SOFT,N,N,N,N,14.0,16.0,13.0,14.0,0.0,0.0,0.0,0.0
2022,1,PER,SOFT,MEDIUM,SOFT,SOFT,N,N,N,N,15.0,18.0,10.0,14.0,0.0,0.0,0.0,0.0
2022,1,RIC,MEDIUM,SOFT,HARD,SOFT,N,N,N,N,17.0,16.0,11.0,13.0,0.0,0.0,0.0,0.0
2022,1,RUS,SOFT,HARD,MEDIUM,SOFT,N,N,N,N,15.0,18.0,12.0,12.0,0.0,0.0,0.0,0.0
2022,1,SAI,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,14.0,19.0,11.0,13.0,0.0,0.0,0.0,0.0
2022,1,STR,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,18.0,20.0,7.0,12.0,0.0,0.0,0.0,0.0
2022,1,TSU,SOFT,MEDIUM,SOFT,SOFT,N,N,N,N,15.0,14.0,15.0,13.0,0.0,0.0,0.0,0.0
2022,1,VER,SOFT,SOFT,MEDIUM,SOFT,N,N,N,N,14.0,16.0,13.0,11.0,0.0,0.0,0.0,0.0
2022,1,ZHO,SOFT,MEDIUM,MEDIUM,SOFT,N,N,N,N,15.0,22.0,8.0,12.0,0.0,0.0,0.0,0.0
2022,2,ALB,MEDIUM,HARD,N,N,N,N,N,N,13.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,ALO,MEDIUM,HARD,N,N,N,N,N,N,16.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,BOT,MEDIUM,HARD,MEDIUM,N,N,N,N,N,16.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0
2022,2,GAS,MEDIUM,HARD,N,N,N,N,N,N,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,HAM,HARD,MEDIUM,N,N,N,N,N,N,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,HUL,HARD,MEDIUM,N,N,N,N,N,N,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,LAT,MEDIUM,N,N,N,N,N,N,N,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,LEC,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,MAG,HARD,MEDIUM,N,N,N,N,N,N,37.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,NOR,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,OCO,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,PER,MEDIUM,HARD,N,N,N,N,N,N,15.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,RIC,MEDIUM,HARD,N,N,N,N,N,N,8.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,RUS,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,SAI,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,STR,MEDIUM,HARD,N,N,N,N,N,N,13.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,VER,MEDIUM,HARD,N,N,N,N,N,N,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,2,ZHO,MEDIUM,HARD,HARD,N,N,N,N,N,16.0,11.0,23.0,0.0,0.0,0.0,0.0,0.0
2022,3,ALB,HARD,SOFT,N,N,N,N,N,N,57.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,ALO,HARD,MEDIUM,MEDIUM,N,N,N,N,N,39.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0
2022,3,BOT,MEDIUM,HARD,N,N,N,N,N,N,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,GAS,MEDIUM,HARD,N,N,N,N,N,N,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,HAM,MEDIUM,HARD,N,N,N,N,N,N,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,LAT,MEDIUM,HARD,HARD,N,N,N,N,N,13.0,10.0,34.0,0.0,0.0,0.0,0.0,0.0
2022,3,LEC,MEDIUM,HARD,N,N,N,N,N,N,22.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,MAG,HARD,MEDIUM,N,N,N,N,N,N,39.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,MSC,MEDIUM,HARD,N,N,N,N,N,N,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,NOR,MEDIUM,HARD,N,N,N,N,N,N,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,OCO,MEDIUM,HARD,N,N,N,N,N,N,17.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,PER,MEDIUM,HARD,N,N,N,N,N,N,20.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0
2022,3,RIC,MEDIUM,HARD,N,N,N,N,N,N,21.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0
